0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210
61.9314,127.216,0.708243,62.54,144.257,0.726623,66.1917,162.515,0.811111,68.0176,180.774,0.738809,72.2779,196.598,0.770934,83.233,209.987,0.713578,96.0139,220.942,0.807889,111.229,227.637,0.777242,128.879,230.68,0.846844,144.703,227.637,0.794908,158.701,219.725,0.795313,169.048,207.553,0.833387,177.568,194.772,0.782341,182.437,178.339,0.766753,184.263,163.124,0.810238,187.915,147.909,0.890967,188.524,132.693,0.76975,72.8865,113.826,0.824792,80.7985,104.088,0.876031,91.145,99.2192,0.895112,105.143,99.2192,0.905416,116.098,103.48,0.79937,144.703,104.088,0.82813,155.05,100.436,0.828881,167.831,102.871,0.827706,177.568,108.957,0.827046,183.046,118.086,0.874822,129.488,124.172,0.898151,129.488,136.953,0.883252,129.488,148.517,0.96079,130.096,159.472,0.856764,119.75,169.21,0.856134,124.619,171.036,0.939584,130.096,172.253,0.957111,134.965,171.036,0.925364,139.834,169.819,0.858285,86.2761,125.39,0.897642,94.1881,122.347,0.852922,102.709,122.955,0.862578,110.012,129.041,0.933344,101.491,131.476,0.884179,92.3622,130.259,0.85994,148.355,129.041,0.893666,154.441,123.564,0.942446,163.57,123.564,0.947095,169.656,128.433,0.93845,164.179,132.084,0.92789,154.441,132.084,0.894319,108.186,192.946,0.834744,116.098,187.469,0.904952,124.619,184.425,0.882147,129.488,186.86,0.942872,134.965,185.034,0.883969,142.269,187.469,0.855566,148.964,192.946,0.913337,142.269,199.032,0.803878,134.965,201.467,0.958581,129.488,202.075,0.958377,124.619,202.075,0.92651,115.49,200.25,0.847695,111.838,192.946,0.839793,124.619,191.729,0.951936,129.488,192.337,0.973196,134.965,191.729,0.950338,144.703,192.946,0.869134,134.965,191.729,0.95104,129.488,192.337,0.963263,124.619,192.337,0.946445,98.4484,124.781,0.786144,158.701,125.998,0.916785,4
61.9025,128.888,0.724294,63.7264,147.735,0.719272,66.1583,164.15,0.758749,69.8061,181.781,0.812361,75.2778,196.98,0.808502,85.6133,210.355,0.775034,99.5966,220.083,0.77864,114.188,226.163,0.85701,129.387,229.203,0.862779,144.586,226.163,0.844676,158.57,217.043,0.811928,169.513,206.708,0.800756,178.025,192.724,0.793357,182.281,177.525,0.833234,184.104,162.326,0.80617,187.144,147.127,0.864411,187.144,131.319,0.766421,73.4539,114.904,0.767341,80.1416,104.569,0.884442,90.4771,99.097,0.888964,104.46,99.705,0.916907,116.012,103.961,0.776886,143.978,103.961,0.802274,154.314,100.313,0.835316,167.081,101.529,0.816385,176.201,107.609,0.794409,182.281,115.512,0.858122,129.387,124.632,0.875514,129.387,136.183,0.885061,129.387,147.735,0.899296,129.995,158.07,0.872919,119.66,167.798,0.903929,124.523,168.406,0.919286,129.387,169.622,0.892095,134.859,168.406,0.904047,139.723,167.798,0.869595,86.2213,126.456,0.859467,94.7328,122.808,0.92709,103.244,123.416,0.869042,109.932,128.888,0.911434,101.421,130.711,0.857526,94.1249,130.103,0.880432,147.626,128.888,0.933274,153.706,123.416,0.945915,162.825,123.416,0.931064,168.297,127.672,0.930319,162.825,130.103,0.911697,153.706,130.103,0.906445,109.324,192.116,0.917631,117.228,186.645,0.899558,124.523,182.389,0.979436,129.995,184.213,0.880596,134.859,182.389,0.889076,143.37,186.645,0.937687,149.45,192.116,0.92197,143.37,197.588,0.886773,135.467,200.628,0.862408,129.387,201.236,0.933696,124.523,201.236,0.956031,116.62,197.588,0.827579,112.972,192.116,0.891513,124.523,190.9,0.913779,129.387,191.508,0.93446,134.859,190.9,0.868435,147.018,192.116,0.86631,134.859,190.9,0.870519,129.387,191.508,0.941378,124.523,191.508,0.936062,98.9886,125.24,0.802742,157.962,125.24,0.930297,4
59.8882,129.517,0.697888,60.5004,146.044,0.750371,62.9488,164.407,0.74105,65.3973,180.934,0.745742,70.9063,197.461,0.738115,82.5364,210.316,0.692946,95.3907,220.721,0.737806,111.306,228.067,0.804685,128.445,231.74,0.832884,143.748,228.067,0.865705,157.826,218.885,0.838804,168.232,208.479,0.815432,177.414,194.401,0.814955,182.311,179.098,0.798639,185.371,163.795,0.752594,187.207,146.656,0.821301,187.207,130.741,0.779854,72.1305,113.602,0.748908,79.4758,101.972,0.839832,91.1059,97.0749,0.820422,104.572,97.6871,0.863054,118.039,101.36,0.81858,147.42,103.808,0.755623,157.214,100.748,0.855478,167.62,101.36,0.886548,177.414,106.869,0.823426,182.311,116.05,0.923277,129.057,125.232,0.869161,129.057,135.638,0.907682,129.669,147.88,0.845047,129.669,159.51,0.830574,119.263,169.304,0.911814,124.16,169.916,0.954481,129.669,169.916,0.923729,134.566,169.916,0.935001,139.463,169.304,0.879097,86.2091,125.232,0.900503,94.1665,120.947,0.955081,103.348,121.559,0.879807,109.469,128.905,0.866893,100.9,130.129,0.884895,93.5544,130.129,0.897666,148.032,130.129,0.941305,154.153,124.62,0.877103,163.335,124.008,0.892066,169.456,128.905,0.870967,163.335,131.353,0.925601,154.153,130.741,0.906051,107.633,193.789,0.877383,115.59,188.28,0.857072,124.16,183.995,0.95836,129.057,185.219,0.904704,135.178,183.995,0.889351,143.135,188.28,0.903762,148.644,194.401,0.947518,143.135,199.298,0.903697,134.566,200.522,0.848371,129.057,202.358,0.895065,123.548,201.746,0.914235,114.978,199.298,0.887616,111.306,193.789,0.858758,123.548,191.34,0.878525,129.057,192.564,0.903868,135.178,191.34,0.842329,145.584,193.789,0.869807,134.566,191.952,0.841017,129.057,192.564,0.914121,123.548,191.952,0.886391,98.4513,125.232,0.836323,157.826,125.844,0.970302,4
57.5715,132.119,0.688097,60.1846,149.757,0.72803,62.7977,167.396,0.725325,67.3706,185.688,0.797812,73.9034,201.366,0.767519,86.3157,215.085,0.713108,99.3812,224.884,0.776352,114.407,232.724,0.867476,132.045,234.03,0.827437,149.03,232.07,0.781142,162.096,222.271,0.8138,174.508,209.206,0.756045,182.347,195.487,0.812711,186.92,179.155,0.786193,188.227,160.863,0.785225,191.493,144.531,0.84318,192.147,128.852,0.798447,69.9837,117.093,0.778919,77.8231,107.294,0.88889,89.5821,102.068,0.857351,103.954,102.721,0.896046,117.673,106.641,0.775029,141.844,104.028,0.744576,154.91,101.415,0.841572,166.669,102.068,0.931109,177.121,107.294,0.906994,184.961,115.134,0.826924,129.432,124.279,0.8657,129.432,138.652,0.921195,130.085,149.757,0.912046,130.085,163.476,0.838635,118.98,173.929,0.88322,124.859,175.235,0.958414,130.085,175.235,0.946137,135.965,174.582,0.882306,141.844,171.969,0.812623,83.7026,128.199,0.914505,92.1952,123.626,0.947522,101.341,123.626,0.877239,108.527,129.506,0.865418,99.3812,132.119,0.867507,92.1952,132.119,0.875387,148.377,128.852,0.902835,155.563,122.973,0.963882,164.709,122.973,0.878893,171.242,126.893,0.92144,165.362,128.852,0.910255,156.216,129.506,0.96516,108.527,196.793,0.931121,117.673,190.914,0.892639,124.859,186.994,0.911217,130.739,188.954,0.878759,136.618,186.341,0.865374,145.111,190.914,0.926297,152.95,196.14,0.88477,145.111,201.366,0.938185,137.925,202.673,0.860987,130.739,203.326,0.851128,124.859,203.326,0.910204,117.673,202.02,0.890469,113.1,196.793,0.895013,124.859,194.833,0.868587,130.739,194.833,0.875474,137.271,193.527,0.826064,149.684,196.14,0.857514,137.271,193.527,0.814701,130.739,195.487,0.882589,124.859,194.833,0.863673,96.1148,127.546,0.802563,160.136,124.279,0.88794,5
59.5778,130.264,0.75976,61.445,149.559,0.736668,64.557,165.119,0.821338,68.9138,183.168,0.799628,74.5153,198.728,0.802558,85.096,211.176,0.734272,99.4111,221.756,0.802863,114.349,229.225,0.869589,130.531,229.848,0.829409,147.958,228.603,0.795027,161.028,219.267,0.78366,172.854,206.197,0.77178,179.7,193.126,0.782861,184.057,176.322,0.788341,187.169,160.139,0.795703,189.036,144.58,0.886461,189.036,129.02,0.749923,70.7809,117.194,0.773562,78.8721,107.858,0.824255,89.4528,103.502,0.855103,103.145,104.124,0.833592,115.593,105.369,0.774197,142.356,104.746,0.764319,153.559,101.634,0.850082,164.763,103.502,0.861065,174.721,108.481,0.821893,183.434,115.327,0.921085,128.664,125.285,0.874008,128.664,138.356,0.86571,129.286,150.181,0.925795,129.908,162.007,0.828197,119.328,171.343,0.868442,124.307,172.587,0.902577,129.908,173.21,0.89773,135.51,171.343,0.864441,141.112,170.098,0.84564,84.4736,129.02,0.905026,93.1871,124.663,0.9112,101.278,124.663,0.882109,109.369,130.264,0.925152,100.656,130.887,0.886633,92.5647,130.887,0.876851,147.335,129.02,0.880149,154.182,123.418,0.882987,163.518,123.418,0.896192,169.742,126.53,0.893876,163.518,129.642,0.948664,154.182,129.642,0.948919,108.747,194.371,0.920073,117.461,188.77,0.840608,124.307,185.035,0.924161,130.531,185.658,0.877664,136.755,184.413,0.869113,144.223,187.525,0.869854,152.315,193.749,0.846697,144.223,198.105,0.869334,138.0,199.35,0.907247,131.153,199.973,0.895023,124.307,199.973,0.93614,118.083,199.35,0.880097,113.104,194.371,0.866237,124.307,190.014,0.885646,130.531,190.637,0.874156,137.377,190.014,0.87705,148.58,193.126,0.818535,137.377,190.014,0.855902,130.531,190.637,0.868335,124.307,190.014,0.881801,96.9215,126.53,0.780117,159.161,125.285,0.931221,5
59.5472,129.442,0.689937,62.078,147.79,0.700715,63.9762,164.873,0.752865,68.4051,182.589,0.758153,74.7322,199.04,0.729764,86.7537,211.694,0.722497,99.4079,222.45,0.772231,114.593,230.042,0.851738,132.942,231.308,0.834716,148.759,229.41,0.837521,162.679,219.919,0.781545,174.068,207.265,0.766838,181.028,193.978,0.757688,184.824,176.895,0.751252,188.62,160.444,0.78611,189.885,144.627,0.867381,189.885,128.809,0.768082,70.936,117.42,0.778813,78.5285,107.929,0.873673,89.2846,103.5,0.871894,103.204,103.5,0.900664,115.858,106.031,0.77298,142.432,103.5,0.7602,153.821,100.97,0.828581,165.21,102.868,0.876122,175.333,107.297,0.823117,184.191,114.256,0.891321,129.145,124.38,0.887246,129.145,137.034,0.874325,129.145,149.056,0.882907,130.411,161.077,0.812226,119.655,170.568,0.860229,124.716,171.2,0.853958,131.043,172.466,0.840108,136.738,170.568,0.881042,142.432,169.935,0.847288,85.4883,128.176,0.873835,93.0808,124.38,0.962634,101.939,124.38,0.892122,108.899,129.442,0.905086,101.306,130.074,0.864423,93.0808,130.074,0.916501,148.127,128.176,0.887414,154.454,123.114,0.904173,163.944,123.114,0.902255,169.639,126.278,0.914547,163.944,128.809,0.948334,154.454,128.809,0.95118,108.899,194.611,0.926985,118.389,189.549,0.939489,125.349,185.12,0.886207,131.676,185.753,0.843991,138.003,185.12,0.881256,144.33,188.916,0.889942,153.821,193.978,0.889321,144.33,199.672,0.878085,138.636,200.305,0.910024,132.942,201.57,0.862095,125.982,200.938,0.858219,118.389,199.672,0.951721,113.96,194.611,0.937147,125.349,191.447,0.844094,132.309,192.08,0.83992,138.003,190.814,0.862963,149.392,193.978,0.860437,138.003,191.447,0.847565,132.309,192.713,0.839858,125.349,192.08,0.82907,97.5098,126.278,0.801395,158.883,124.38,0.944841,5
61.9941,129.817,0.697746,62.6191,148.567,0.756124,65.119,164.816,0.716349,68.869,183.566,0.784196,75.7439,199.191,0.751758,86.3687,212.941,0.741149,98.8686,223.566,0.814163,113.243,231.065,0.792969,130.118,234.19,0.839124,146.368,229.815,0.767084,158.868,219.816,0.780312,169.493,208.566,0.797537,177.617,194.191,0.799875,182.617,178.566,0.803057,186.992,162.941,0.76801,187.617,145.442,0.808335,187.617,129.192,0.782302,73.2439,114.192,0.837191,78.8688,104.192,0.861962,90.1187,98.5673,0.823054,103.243,98.5673,0.907161,115.743,101.692,0.785047,145.118,103.567,0.781939,155.743,99.1923,0.832871,166.993,99.1923,0.877207,175.742,104.817,0.794897,182.617,114.192,0.915739,128.868,126.067,0.81598,128.868,138.567,0.908505,129.493,149.192,0.862543,130.118,162.316,0.788932,118.868,171.691,0.841484,124.493,172.941,0.887589,130.743,173.566,0.894031,136.368,172.941,0.880345,141.993,171.066,0.815397,86.9937,127.317,0.867308,93.2436,122.942,0.909981,102.619,123.567,0.909801,109.493,129.817,0.857281,101.994,132.317,0.881305,92.6186,131.692,0.910843,147.618,129.192,0.950245,153.868,123.567,0.889571,163.243,122.317,0.888506,169.493,127.317,0.849738,163.243,130.442,0.903181,155.118,131.692,0.846544,108.868,196.066,0.857076,117.618,189.816,0.91665,124.493,186.691,0.838188,130.743,188.566,0.89619,136.368,186.691,0.840245,143.243,189.191,0.954785,150.118,195.441,0.852993,143.243,202.941,0.888186,136.993,204.191,0.917968,130.743,204.816,0.874537,124.493,204.816,0.899688,117.618,203.566,0.928563,113.243,196.066,0.902154,124.493,193.566,0.916139,130.743,193.566,0.925227,136.368,193.566,0.914619,147.618,194.816,0.855757,136.993,194.816,0.868566,130.743,195.441,0.84099,124.493,194.816,0.841333,97.6186,125.442,0.834582,157.618,124.817,0.945953,6
59.0154,130.627,0.683745,60.2693,148.808,0.686399,63.4041,166.363,0.775108,67.7928,185.172,0.778414,73.4354,200.846,0.801786,84.0937,214.639,0.738124,98.5137,225.924,0.836928,113.561,232.821,0.811704,129.861,235.955,0.836621,147.416,231.567,0.797038,159.328,221.535,0.831567,170.614,210.877,0.789828,178.764,195.83,0.832934,183.153,180.783,0.815653,186.288,163.855,0.754298,188.168,146.928,0.860893,188.795,130.627,0.802822,71.5545,114.953,0.778316,77.8241,103.041,0.818256,88.4824,96.771,0.835963,102.902,96.771,0.884516,115.441,101.16,0.815846,144.908,101.787,0.755166,156.194,98.6519,0.796347,168.106,99.9058,0.864097,177.51,105.548,0.849267,183.153,115.58,0.903074,128.608,125.611,0.871793,128.608,136.896,0.913287,129.235,150.062,0.850065,129.861,161.348,0.840956,118.576,171.379,0.913865,124.219,172.006,0.89834,129.861,173.26,0.857015,135.504,172.006,0.880846,141.147,171.379,0.853855,84.7206,126.238,0.88023,92.871,121.222,0.948496,102.275,122.476,0.877238,108.545,130.627,0.90415,100.395,131.881,0.866695,92.2441,131.254,0.909833,148.043,130.0,0.91621,153.686,121.849,0.904956,163.717,121.222,0.927187,169.987,126.865,0.871895,163.717,131.254,0.973052,154.94,131.254,0.912147,108.545,197.084,0.897108,117.949,191.441,0.965524,124.219,186.426,0.90596,130.488,188.934,0.850316,136.131,186.426,0.865779,143.028,190.815,0.961376,149.297,196.457,0.886331,143.655,205.235,0.88571,137.385,207.115,0.868317,130.488,207.742,0.84601,124.219,207.115,0.90162,117.322,205.861,0.892535,113.561,196.457,0.938138,124.219,195.203,0.864558,130.488,195.203,0.882549,136.131,195.203,0.854401,146.789,196.457,0.872321,136.758,196.457,0.856207,130.488,197.711,0.834026,124.219,197.084,0.860225,97.8867,125.611,0.84989,158.702,125.611,0.977991,6
63.1251,130.579,0.709601,63.7204,148.435,0.710686,67.8869,164.507,0.745239,71.4583,182.363,0.745088,77.4106,197.244,0.780118,87.5294,210.934,0.78546,101.815,221.053,0.820908,116.1,229.981,0.837896,130.981,231.172,0.836959,145.862,227.601,0.746675,158.957,217.482,0.775365,169.075,206.172,0.812238,177.409,192.482,0.781623,182.17,177.602,0.796252,185.742,162.126,0.744389,186.932,145.459,0.814958,186.932,129.983,0.771522,73.8392,115.103,0.772415,80.9819,103.198,0.792233,91.696,97.8412,0.861856,104.791,97.8412,0.843549,116.696,102.008,0.837371,145.266,102.603,0.751637,155.385,99.0316,0.784811,167.29,100.817,0.822221,175.623,106.174,0.830892,181.575,115.103,0.853534,129.79,125.817,0.902941,129.79,138.317,0.885053,130.386,149.626,0.936081,130.386,162.126,0.844313,120.267,171.649,0.869938,125.624,172.84,0.953295,130.386,172.84,0.945456,135.743,172.244,0.894545,141.1,171.054,0.808726,87.5294,126.412,0.888355,95.2674,121.65,0.843485,104.196,123.436,0.830539,110.743,130.579,0.935229,101.815,133.555,0.889505,93.4817,131.769,0.866526,147.647,129.983,0.897637,154.195,123.436,0.876953,163.123,122.245,0.899705,169.075,127.602,0.859813,163.718,131.174,0.917722,154.79,131.769,0.892667,110.743,196.054,0.883777,117.886,189.506,0.814528,125.624,186.53,0.896155,130.386,187.125,0.941932,136.338,186.53,0.866257,144.076,188.316,0.884956,149.433,194.863,0.872364,144.076,202.006,0.944249,136.933,205.577,0.863216,130.981,206.172,0.926532,125.624,206.172,0.973206,117.291,202.601,0.85416,114.91,196.054,0.856819,125.624,192.482,0.945596,130.981,192.482,0.944954,135.743,192.482,0.902145,146.457,195.458,0.802828,136.338,195.458,0.804277,130.386,196.054,0.888431,125.624,196.054,0.874419,99.434,125.817,0.7934,158.361,125.817,0.981537,6
64.9263,121.721,0.667574,66.7534,138.164,0.687571,69.1895,155.217,0.773823,74.0617,170.443,0.763228,80.761,185.06,0.716732,89.2874,199.067,0.746965,99.0319,209.421,0.718058,112.43,218.556,0.824457,127.047,222.21,0.805094,142.273,219.774,0.735855,156.281,212.466,0.693568,167.243,199.676,0.674184,177.597,185.669,0.709586,185.514,171.052,0.778986,190.386,155.217,0.817186,194.649,137.555,0.699902,195.258,121.112,0.691252,71.6256,109.54,0.765218,79.543,103.45,0.824677,92.3326,104.059,0.83723,102.686,107.104,0.905407,113.04,111.976,0.899386,139.837,114.412,0.779465,151.408,110.149,0.879497,162.98,106.495,0.876894,175.769,106.495,0.903803,185.514,111.976,0.874096,127.047,128.42,0.827448,127.047,141.21,0.933715,127.047,154.608,0.857403,127.047,166.789,0.819871,116.085,174.097,0.82328,122.175,175.315,0.931811,127.656,175.924,0.90735,132.528,174.706,0.917774,139.228,174.097,0.79924,83.8062,125.984,0.903684,92.9416,121.721,0.924532,102.077,122.939,0.903231,108.167,130.856,0.919706,100.25,131.465,0.884031,91.1145,130.856,0.890418,146.536,130.856,0.95899,153.844,124.766,0.858691,163.589,123.548,0.84835,171.506,127.811,0.870355,165.416,132.074,0.855806,155.672,132.074,0.870182,106.949,193.586,0.841214,114.258,189.932,0.842514,122.175,188.105,0.835959,127.656,189.323,0.922808,133.746,187.496,0.804375,141.664,189.323,0.904789,148.972,193.586,0.840819,141.664,199.067,0.93083,134.965,200.894,0.814453,127.656,202.721,0.844577,122.175,201.503,0.84829,113.649,199.067,0.872468,110.603,193.586,0.817755,122.175,194.195,0.916289,127.656,194.195,0.915831,134.356,193.586,0.814013,146.536,193.586,0.855164,134.356,193.586,0.815426,127.656,194.195,0.937876,122.175,194.195,0.917515,97.8138,125.984,0.820965,158.108,126.593,0.811774,0
64.1801,120.958,0.676675,66.6313,136.891,0.708125,69.0824,154.049,0.762459,73.9848,169.369,0.743404,81.3382,184.688,0.715878,90.5301,198.782,0.657873,102.173,209.813,0.66117,113.816,219.005,0.729601,129.749,223.294,0.751682,146.294,219.617,0.712524,159.775,211.038,0.692088,171.418,198.782,0.740836,181.223,184.688,0.802642,187.964,169.369,0.785539,191.641,152.21,0.748921,195.317,135.665,0.789167,195.317,119.12,0.699704,70.308,108.702,0.76883,78.8871,101.962,0.837233,91.1429,102.574,0.82846,102.173,106.251,0.903434,112.591,111.153,0.898558,138.328,111.153,0.806495,151.196,106.864,0.880506,164.065,105.026,0.840275,176.321,105.026,0.857721,186.125,110.541,0.875776,126.685,126.473,0.87124,127.298,139.955,0.937382,127.298,153.436,0.864564,127.298,165.692,0.846194,116.267,172.432,0.785313,121.782,174.271,0.955127,127.91,174.884,0.896322,135.877,174.271,0.886099,142.005,170.594,0.87425,83.7894,125.86,0.875013,92.3685,122.184,0.867305,101.56,124.022,0.875294,107.688,130.15,0.905842,100.948,130.763,0.883909,91.7557,130.15,0.912744,146.907,130.15,0.967363,154.873,123.409,0.846981,164.065,122.796,0.829828,171.418,126.473,0.892064,165.291,130.763,0.88544,156.099,130.763,0.942761,107.075,188.978,0.943657,115.655,188.365,0.820751,123.008,188.365,0.834074,130.974,188.978,0.910255,136.489,187.752,0.884509,145.681,187.752,0.829547,155.486,185.301,0.907614,146.294,194.493,0.870337,137.102,199.395,0.867769,131.587,200.008,0.872187,123.008,199.395,0.849998,115.042,195.106,0.808762,110.139,188.978,0.891279,123.008,190.816,0.83554,130.974,192.655,0.859375,137.102,190.203,0.860441,151.809,187.752,0.857672,137.102,192.042,0.869678,130.974,193.267,0.887367,123.008,192.042,0.812966,97.2708,125.86,0.826338,159.163,125.86,0.824734,0
66.13,122.047,0.677323,67.9878,140.006,0.721999,71.7034,156.107,0.79075,75.4189,172.207,0.729345,82.2308,187.689,0.74689,92.139,200.693,0.77329,102.666,210.602,0.767855,113.813,220.51,0.786837,128.675,222.987,0.736723,145.395,220.51,0.744806,157.161,211.84,0.704086,170.785,200.693,0.720261,181.312,187.07,0.736954,187.505,171.588,0.801134,191.84,155.487,0.801313,195.555,136.91,0.739004,196.175,120.809,0.68776,72.3226,110.281,0.824393,80.9923,103.469,0.817135,92.139,103.469,0.873579,102.666,106.566,0.896641,113.194,111.52,0.882965,139.203,112.139,0.799623,151.588,107.185,0.885544,163.973,105.327,0.824703,176.358,105.327,0.848736,186.886,111.52,0.874499,127.437,127.621,0.879895,127.437,140.625,0.918225,127.437,151.772,0.898965,127.437,165.396,0.840157,116.909,172.827,0.849664,122.483,175.304,0.924509,128.056,175.923,0.93108,134.868,174.684,0.830502,141.68,172.207,0.845838,86.5656,127.001,0.866537,92.7582,123.286,0.876464,102.047,124.524,0.893446,108.859,130.717,0.851665,102.047,131.336,0.940024,92.7582,131.336,0.935289,147.253,130.717,0.904987,155.304,123.286,0.863242,164.592,123.286,0.847648,172.024,127.621,0.899951,165.831,131.336,0.886566,156.542,131.336,0.951022,108.24,195.739,0.782049,116.909,191.404,0.930093,123.102,188.308,0.809189,128.675,190.785,0.847652,134.249,188.308,0.782766,141.68,190.785,0.91011,149.73,195.12,0.8191,142.299,201.313,0.906507,136.106,205.647,0.864399,129.295,205.647,0.857613,123.102,205.647,0.842044,116.909,201.313,0.861527,112.575,195.739,0.897339,123.102,195.739,0.893071,128.675,196.359,0.877844,135.487,195.739,0.862628,146.634,195.739,0.871087,135.487,195.739,0.856222,128.675,196.359,0.877062,123.102,196.359,0.9073,97.7123,126.382,0.870662,159.638,126.382,0.849067,0
67.4227,128.791,0.698095,69.8098,144.307,0.792726,71.0033,161.016,0.74811,75.1807,177.726,0.815465,80.5515,192.645,0.783411,89.503,206.37,0.795904,102.632,216.515,0.721783,117.551,225.467,0.811271,133.664,229.047,0.77199,150.97,226.064,0.803792,165.292,215.919,0.766021,177.227,202.79,0.715272,184.985,188.467,0.756204,189.76,172.951,0.787839,193.937,157.436,0.746235,195.13,140.129,0.786019,195.13,122.226,0.62839,71.0033,115.065,0.807152,79.358,106.711,0.870874,89.503,106.114,0.906757,100.842,106.711,0.837896,112.777,110.291,0.813683,137.244,107.307,0.804887,149.776,103.13,0.787642,161.712,102.533,0.869168,174.84,105.517,0.869581,184.389,111.485,0.888566,126.502,125.21,0.836804,127.099,138.339,0.841479,127.099,149.678,0.897875,127.099,162.806,0.80737,115.164,172.355,0.79824,122.325,172.951,0.937081,127.696,173.548,0.935582,135.454,172.951,0.870997,141.422,169.968,0.876124,85.9224,129.984,0.886434,93.6804,125.807,0.932787,102.035,125.21,0.902804,108.599,129.984,0.909963,102.035,130.581,0.896651,93.6804,130.581,0.913854,146.196,127.597,0.911199,153.954,124.613,0.859759,162.308,124.613,0.847292,170.663,125.807,0.866103,162.905,128.194,0.788198,154.55,128.194,0.83785,105.616,194.435,0.812192,113.374,189.064,0.838794,122.325,187.274,0.884687,130.083,187.871,0.873688,136.647,186.08,0.853183,146.792,187.274,0.928058,155.744,192.048,0.922013,149.18,202.193,0.805285,140.228,206.37,0.849592,131.873,206.967,0.905021,122.922,206.967,0.884475,113.374,202.79,0.8353,109.196,195.032,0.842721,122.922,192.645,0.923852,130.68,192.645,0.894035,137.244,192.048,0.863819,151.567,192.645,0.912814,137.841,196.822,0.857242,131.277,197.419,0.854585,122.922,197.419,0.902634,98.4545,127.001,0.809661,158.131,125.21,0.7839,1
66.82,123.93,0.690363,68.6301,139.618,0.762625,70.4402,157.116,0.783912,74.0604,172.803,0.798639,79.4908,187.888,0.795247,87.938,201.765,0.73901,99.402,212.022,0.715752,113.883,221.676,0.844532,129.57,225.9,0.795079,146.465,224.693,0.745715,160.946,213.833,0.70369,172.41,202.369,0.761879,181.46,188.491,0.763379,186.891,173.407,0.810043,191.114,157.116,0.787747,194.131,139.618,0.770956,195.338,124.534,0.714565,73.4571,111.26,0.792937,81.3009,105.829,0.841574,93.3683,105.829,0.869361,103.626,107.639,0.830842,113.883,111.26,0.839101,138.621,110.656,0.835303,151.292,106.433,0.843474,162.756,105.226,0.896046,176.03,105.829,0.898721,185.684,111.863,0.811786,128.364,125.137,0.911438,128.364,138.411,0.903667,128.364,149.272,0.902181,128.364,163.149,0.856477,116.296,169.787,0.81784,122.33,172.803,0.944309,128.364,173.407,0.967145,134.397,172.803,0.891325,141.638,170.993,0.837748,86.7312,127.551,0.844025,93.9716,124.534,0.949755,103.022,124.534,0.924167,109.659,129.361,0.904984,103.022,129.964,0.930125,93.9716,129.964,0.954707,147.672,129.361,0.965021,154.309,123.327,0.856655,162.756,122.724,0.871613,171.203,126.344,0.885372,163.359,129.964,0.892037,156.119,129.964,0.921749,104.229,192.111,0.895087,113.883,187.888,0.936375,122.33,186.681,0.855403,128.364,187.888,0.934395,134.397,187.284,0.858683,143.448,188.491,0.821347,153.102,192.715,0.887921,144.655,201.765,0.824507,136.208,205.385,0.793897,128.364,205.989,0.869339,121.123,204.179,0.803541,113.279,201.162,0.848914,109.056,192.111,0.939331,121.727,192.111,0.86206,128.364,192.715,0.963089,135.001,192.715,0.860081,150.085,193.318,0.813789,135.001,196.335,0.799108,128.364,196.335,0.930508,121.727,195.731,0.801373,98.7986,125.741,0.849552,158.532,125.137,0.876358,1
